link,latitude,longitude
https://goo.gl/maps/cCxWRFu3X1k1H9vS6,12.9345994,77.6140473
https://goo.gl/maps/vNcyHVMAAhZagSXd7,12.3328997,76.6127376
https://goo.gl/maps/RcAoi1CJ34Mc4cNk8,12.3303692,76.6429913
https://goo.gl/maps/SQmMRPNsywkekViK7,12.3222006,76.6172224
https://goo.gl/maps/hmbwNq4oydb7Nf9W8,12.933825,77.6152685
https://goo.gl/maps/kfv5seio9Tp5YvJb8,12.3098359,76.6504097
https://goo.gl/maps/izWCtN6BYzvEtLSj8,12.2861221,76.6464719
https://goo.gl/maps/cdMGLk1GaGQbT1xc6,13.0002863,77.6173476
https://goo.gl/maps/Q7XjR5wdmMGNsUas8,12.9180626,77.5904336
https://goo.gl/maps/j6eNMDScDi2i3wub9,12.934862,77.6157602
https://goo.gl/maps/LFd5HgUE37J76oPn8,12.9334849,77.6191395
https://goo.gl/maps/DLEdQ8Y4fKB6zYzq7,12.9295757,77.5715902
https://goo.gl/maps/kMeR3b7ndNKoTPP87,11.6710482,78.1375403
https://maps.app.goo.gl/2GtbNmjb64a73joK9,12.8920372,77.6468138
https://maps.app.goo.gl/2X6idFktNJv8D4CW8,12.9241146,77.5753434
https://maps.app.goo.gl/wjg9HzcEmmcnD2Y96,12.3265936,76.6102296
https://maps.app.goo.gl/eeJe5LHif9Tv1XHN9,,
https://maps.app.goo.gl/rqs7viqM43fuDndeA,,
https://maps.app.goo.gl/jwHv5EJyQq3HiGXu6,,
https://maps.app.goo.gl/tLwaoLXjEwSysQAa7,,
https://goo.gl/maps/Mfcwwje694kJvdYeA,,
https://maps.app.goo.gl/7BsHd7psfbHtcnoN6,,
https://maps.app.goo.gl/m7b1WNCoUWszi7Rg6,,
https://maps.app.goo.gl/UfHGPnefTC1rMNLHA,,
https://g.page/mangala-vilas?share,,
https://maps.app.goo.gl/UftaR7KMjj8LNhQt5,,
https://g.page/marata-mess?share,,
https://maps.app.goo.gl/mxYhKFGBmSeFYRYQ7,,
https://maps.app.goo.gl/Dp4KWtwSgZrL6jWZ8,,
https://g.page/punjabi-pure-veg-resturant?share,,
https://maps.app.goo.gl/5nqpA565mYdUyF6L6,,
https://g.page/mirchimandakki?share,,
https://g.page/Thimmappa-fish-hotel?share,,
https://g.page/SandeepsRosomelette?share,,
https://maps.app.goo.gl/RR7dCRmR2h5418yb6,,
https://g.page/DiggiPalace,,
https://maps.app.goo.gl/qS8RE3mKTaqKQFwM7,,
https://maps.app.goo.gl/44crqhUcfLi9AZnU8,,
https://maps.app.goo.gl/AG4akcjZNiYjoKKV9,,
https://maps.app.goo.gl/jNrXtA7UcDELR4fm9,,
https://maps.app.goo.gl/m9jKCR5SHWC58SwDA,,
https://maps.app.goo.gl/ncGgfiGKARrgGBpcA,,
https://maps.app.goo.gl/PA6CFkeR1EyvUMKo6,,
https://maps.app.goo.gl/ra49sBc988skViHK9,,
https://maps.app.goo.gl/yAVBZrdm1aWMV8VU8,,
https://maps.app.goo.gl/ybpNEYHV9GbrAytu9,,
https://maps.app.goo.gl/xLgCJ,,
https://maps.app.goo.gl/MFAm5CCUMnxGepin8,,
https://maps.app.goo.gl/REfXnCoXhna7oYYj7,,
https://maps.app.goo.gl/mxYhKFGBmSeFY,,
https://maps.app.goo.gl/33VpBR2fQf8hFHv87,,
https://maps.app.goo.gl/cuhbbfYPb7zNJnLb6,,
https://g.page/TheTamaraCoorg?share,,
https://maps.app.goo.gl/MRqKAd7ZuZQMShbj9,,
https://maps.app.goo.gl/WgoSiwoNf6DSqN557,,
https://maps.app.goo.gl/CmCEQq2G1MBfZtpf9,,
https://g.page/vijay-kitchen?share,,
https://maps.app.goo.gl/JA8vrLT89HnrTYTJA,,
https://maps.app.goo.gl/TSnUKEotQmFHUwGXA,,
https://maps.app.goo.gl/ZtUjQh1P2AwqVfb98,,
https://maps.app.goo.gl/REE8c7i3fxdmgEKF8,,
https://g.page/kappa-chakka-kandhari?,,
https://maps.app.goo.gl/BfjRFNd4EErtyeWJ7,,
https://maps.app.goo.gl/8gr562rXvGjHnj539,,
https://maps.app.goo.gl/e4cfp6SCjotuhANU7,,
https://maps.app.goo.gl/sFXbPomcqYYx6zNQ9,,
https://maps.app.goo.gl/DqTKj1TrcZ3VrTsb7,,
https://g.page/mast-marathi?share,,
https://maps.app.goo.gl/hdJWku2LcF4TGLcBA,,
https://maps.google.com/?cid=10685406578336381720,,
https://g.page/Koknikanteen?share,,
https://maps.app.goo.gl/z7PBt42J25rBgT4K9,,
https://g.page/StreetStoryss,,
https://g.page/sri-swamy-bajji-centre?share,,
https://maps.app.goo.gl/JfzrF2A9ypAUQCzr9,,
https://maps.google.com/?cid=15124941535665655280,,
https://g.page/bhatti-village-family-bar-rest?share,,
https://maps.app.goo.gl/GNr8dbNQKZrx8RPX9,,
https://maps.app.goo.gl/TqbBP9ehHDe4smaV6,,
https://maps.app.goo.gl/BarNJ8jbK1MsDpqPA,,
https://maps.app.goo.gl/CSqwToQhZhJSoMCa7,,
https://g.page/TheLightHouseBengaluru?share,,
https://maps.app.goo.gl/2fFeNiangGP3sKZM7,,
https://maps.app.goo.gl/BW3bZTaDnqZ6HHrX9,,
https://maps.app.goo.gl/8oGnpMnwE2odcMud7,,
https://maps.app.goo.gl/RiQqQbUFYHCTU3oh6,,
https://g.page/siddys?share,,
https://maps.app.goo.gl/SpakUTUDED1wd45Q7,,
https://maps.app.goo.gl/NoVFKn28eRSzFfM38,,
https://g.page/TheOberoiBengaluru?share,,
https://g.page/mantap-ice-cream?share,,
https://maps.app.goo.gl/73GuCWbpfe1WPS717,,
https://maps.app.goo.gl/97kF2XRP1QD2RBeYA?g_st=ic,,
https://maps.app.goo.gl/gaDweeSNAwpedmtH6,,
https://g.page/the-paul-bangalore?share,,
https://g.page/arogya-ahaara?share,,
https://maps.app.goo.gl/MiZJra7kB5r3dEBP8,,
https://maps.app.goo.gl/4bEbeBGCpeupr5ZXA,,
https://maps.google.com/?cid=12853698143630628717,,
https://maps.app.goo.gl/ob6Uazxxm1T2nyYS6,,
https://g.page/saatvik?share,,
https://g.page/mangalore-in-bangalore?share,,
https://maps.app.goo.gl/QkWt5DDB5a4imsb46,,
https://maps.app.goo.gl/PNcqwXL4k5nmU4bU9,,
https://g.page/sharief-bhai---koramangala,,
https://maps.app.goo.gl/WfFVf4Aes2P5RXXRA,,
https://maps.app.goo.gl/agdRBYsw6URki8ubA,,
https://maps.app.goo.gl/7Mra39VE7Jf7Rvj97,,
https://maps.app.goo.gl/7oR5awP4bPCjxFt19,,
https://maps.app.goo.gl/MLJhu8fyUkSBSSwj6,,
https://maps.app.goo.gl/KVHpNk8A74isegwp6,,
https://maps.google.com/?cid=6433592298080048138,,
https://maps.app.goo.gl/EfSxRJfSabJ6HmU58,,
https://maps.app.goo.gl/gaDweeSNAwped,,
https://g.page/NiyaazPbroad?share,,
https://maps.google.com/?cid=12606728842418277958,,
https://g.page/mangalorepearlblr?share,,
https://g.page/ebony-restaurant?share,,
https://maps.app.goo.gl/xYu1k,,
https://maps.app.goo.gl/SdC6L4j4SNDiEZiQ9,,
https://maps.app.goo.gl/rqs7viqM43fuD,,
https://maps.app.goo.gl/24YwTcG8qpEhM15FA,,
https://maps.app.goo.gl/hEELRpRd79nxk9Ym8,,
https://maps.app.goo.gl/HpzA6KDEV4obSgBy6,,
https://g.page/the-vintage-homestay?share,,
https://maps.app.goo.gl/TPk5kCu2VQJGRu1T9,,
https://maps.app.goo.gl/5EYgtypaA4QHRkcb6,,
https://g.page/kothanur-kitchen,,
https://maps.app.goo.gl/GFumXpewuFDYcrpM6,,
https://maps.app.goo.gl/ZFHDzQvTcHGFX6P69,,
https://maps.app.goo.gl/sTKJ51aP2xvXQNJb7,,
https://g.page/lord-of-the-drinks-whitefield?share,,
https://goo.gl/maps/Ng4SNuhnw5BNbCRL8,,
https://goo.gl/maps/HRk616KvrVCo5bar9,,
https://g.page/EatRaja?share,,
https://maps.app.goo.gl/UmocA3sFZTh5rE8j8,,
https://maps.app.goo.gl/SUKqgefRKSaaExoF9,,
https://maps.app.goo.gl/qAUsc4vx1ehDiCZK6,,
https://maps.app.goo.gl/9sxtTmoz5dBg47oP7,,
https://maps.app.goo.gl/3bs23ctnKkEYpMHQ9,,
https://maps.app.goo.gl/PaPn5paqoZzNK8Sv5,,
https://maps.app.goo.gl/mu6zemKwUNHkRu3N9,,
https://maps.app.goo.gl/dcaGdjFmb2Apfnwz7,,
https://maps.app.goo.gl/e3D1qttrJnSAyARG9,,
https://g.page/cafe-bhonsle---panjim?share,,
https://g.page/lan-thai-bengaluru?share,,
https://g.page/cafe-ritz-restaurant-bar?share,,
https://maps.app.goo.gl/mPbLcFErANKmEi5Q9,,
https://g.page/OnlyFish?share,,
https://maps.app.goo.gl/kE8t9AvFNY7udeAZ6,,
https://maps.app.goo.gl/p3fQUFSMKVAEikUn6,,
https://maps.app.goo.gl/6o9TV3oVJBrAym5z9,,
https://maps.app.goo.gl/r23WnvqBMhXfYvnt8,,
https://maps.app.goo.gl/LXvoGiHfuRv9zjB47,,
https://maps.app.goo.gl/FhvEuP311LwJ3ocv8,,
https://maps.app.goo.gl/eZTyA6wS7JHdaPA57,,
https://maps.app.goo.gl/NtsKYRsWHKu7L3Wr5,,
https://maps.google.com/?cid=17775535769190595591,,
https://g.page/iskconhighertaste?share,,
https://maps.app.goo.gl/dQtsDFNM3vkp2qJZ8,,
https://maps.app.goo.gl/6jAiMw8FuF4X54dSA,,
https://goo.gl/maps/dNcegdxHUyZF,,
https://g.page/NaidusChats?share,,
https://maps.app.goo.gl/WJgJtWuWEDdyosFn8,,
https://g.page/brittosgoa?share,,
https://maps.app.goo.gl/CzFaV8qf3YXkPczu9,,
https://maps.app.goo.gl/MEjL2L9G3xp6WNHA6,,
https://maps.app.goo.gl/Qpb4QRnUeYVBwDnn9,,
https://maps.app.goo.gl/8dGN6kdmmUjczSnX6,,
https://maps.app.goo.gl/Q9xqUpkmDyrqtcS27,,
https://g.page/ThePumpHouseBengaluru?share,,
https://maps.app.goo.gl/BgtqRBnPXYLDp6Hr5,,
https://goo.gl/maps/6auHVLreFuRRpAU86,,
https://g.page/malgudi-mylari-mane,,
https://maps.app.goo.gl/drniqhNsHUKxVvws5,,
https://maps.app.goo.gl/mD3stFwkicgbrXkn9,,
https://goo.gl/maps/SrNc6V99rbrMPZXv5,,
https://goo.gl/maps/CjxFRvYzXJjdpzKx6,,
https://maps.app.goo.gl/rhEktWnTVXjprXKM7,,
https://maps.app.goo.gl/3sKkHUEFtfT8ENzr7,,
https://maps.app.goo.gl/P6nsuk2JZUWM7vms9,,
https://maps.app.goo.gl/ZKwgWhNU4d4ZpN6z7,,
https://maps.app.goo.gl/5MSfxPFvoJb3HSjS9,,
https://maps.app.goo.gl/YohtprzBHRedfDiz5,,
https://maps.app.goo.gl/FSeTbqcG3yVXFoU28,,
https://maps.app.goo.gl/fzzF5WaSswi8wbCRA,,
https://maps.app.goo.gl/MkCjA8aB2H1h8Sz68,,
https://g.page/jagli-tindi?share,,
https://maps.app.goo.gl/ZXSJPH3qU6EyuDFQ9,,
https://maps.app.goo.gl/BfjRFNd4EErty,,
https://g.page/THITWC?share,,
https://g.page/sri-venkateshwara-sweetmeat-stal?share,,
https://maps.app.goo.gl/W5QS7ysWPhD7QTpd8,,
https://maps.app.goo.gl/78BKZtkbZtb1mZRV9,,
https://g.page/ganga-s-mudde-mane?share,,
https://g.page/thepizzabakery-blr?share,,
https://g.page/new-govindarao-hotel-main-branch?share,,
https://maps.app.goo.gl/GF1UawDxiLD58dfi9,,
https://maps.app.goo.gl/xEN7UUzEpMJmLW9aA,,
https://maps.app.goo.gl/FoGkoKUNzEVXqpd28,,
https://g.page/swad-n-swad?share,,
https://maps.app.goo.gl/2AR4518mGf72T7RDA,,
https://g.page/eatrepeatsv?share,,
https://maps.app.goo.gl/NCSNEPUTF38z9euG9,,
https://g.page/kappa-chakka-kandhari?share,,
https://maps.app.goo.gl/drGr1NU81M2YDwHZ8,,
https://g.page/bannurmilitaryhotel?share,,
https://maps.app.goo.gl/8qrPxCSKGLnQ49ez5,,
https://maps.app.goo.gl/SnYMdZxffESet9gG9,12.9754763,77.5759984
https://maps.app.goo.gl/b7QC4RL4JC3UmHnM9,13.2660576,75.7046315
https://maps.app.goo.gl/wxegHTk4hoz8ubF46,12.9058732,77.5988911
https://maps.app.goo.gl/LtUdg2h6yGUhmWS47,12.841898,77.6417027
https://maps.app.goo.gl/ADVMK6xCknKsqyu87,12.322992,76.6325942
https://maps.app.goo.gl/6R2gMa9y1TJkFjPg7,12.2182372,76.2529876
https://maps.app.goo.gl/zySkAzp92urbNAum6,14.4644553,75.9225951
https://maps.app.goo.gl/wcBHGEKmcYkPaHXw7,12.9142765,77.6007821
https://maps.app.goo.gl/oBjcZq6PV5GyqUN76,12.9754955,77.6025517
https://maps.app.goo.gl/9B5WVCCyw9Q2SexQ7,12.8805773,74.8514684
https://maps.app.goo.gl/ea6ftkGr9YwnjmWQ9,12.3118671,76.2891108
https://maps.app.goo.gl/eKL2ztWryAu6sX5z8,12.1846396,75.9347365
https://maps.app.goo.gl/q8a4caGWL1x4FNk96,12.4194793,75.7401863
https://maps.app.goo.gl/HLZLPHf3giwwCV2j9,12.8783126,74.8378326
https://maps.app.goo.gl/CoTLeDX7315wWcs98,12.9714814,77.6059554
https://maps.app.goo.gl/EKt3WDHiJPP9bpfe9,11.6444241,76.1113001
https://maps.app.goo.gl/Pi6K3Emffokpip9QA,12.3339059,76.4806782
https://maps.app.goo.gl/tDwSbWxXLKLKJaSD8,13.3011919,75.7597605
https://maps.app.goo.gl/JitVpDxCeZoekXPV8,12.9856768,77.5993736
https://maps.app.goo.gl/BgPbv1KgoNcbPLpH8,12.3073686,76.6367844
https://maps.app.goo.gl/XV2KBUMsjSmBoRRk6,12.9795271,77.6384279
https://maps.app.goo.gl/rxYTUqXhvZ6nWE727,12.3101021,76.6502657
https://maps.app.goo.gl/5pJW3KfbzLzY5FwMA,12.9061899,77.5879213
https://maps.app.goo.gl/D5x3kFQxaGT5yMB7A,12.9925842,77.5799478
https://maps.app.goo.gl/KtpW6skDt9ajKQGU7,12.9334079,77.620563
https://maps.app.goo.gl/r7fbD3fqxdqBM2Tx9,13.3153595,75.7686684
https://maps.app.goo.gl/bUvJfErtmakfozFe7,13.1340087,75.6397807
https://maps.app.goo.gl/nKJX2N5gHV2RxAgT7,12.966877,77.5836325
https://maps.app.goo.gl/GDP8Eig9UKbMJbvu6,12.3075978,76.6656507
https://maps.app.goo.gl/eBQuLaQQB71xLRa3A,11.6621497,76.2537378
https://maps.app.goo.gl/AAxv3KncDwbV9Tie9,12.8794627,74.8541927
https://maps.app.goo.gl/BTD5oPVbkXQ8NvLHA,12.8806722,74.8433884
https://maps.app.goo.gl/AaSLzmGpeZBbfdVk7,13.3157681,75.7714343
https://maps.app.goo.gl/3rUEaAddxYz5c8J78,12.5951193,75.8531819
https://maps.app.goo.gl/hC7PQGL5UYXvg2QM8,13.0074363,76.1045447
https://maps.app.goo.gl/dYUFWcxYfFpqz6Lx7,15.4456671,75.6448087
https://maps.app.goo.gl/MqevGPUy545JzBV6A,12.9525358,75.818653
https://maps.app.goo.gl/xFr8CZsVikPgc1CB9,14.4623237,75.9128067
https://maps.app.goo.gl/WnHa6QmCArmABdnP7,12.2919536,76.6380969
https://maps.app.goo.gl/QmiZPgcEFcPL3GvT9,12.7256174,77.2808005
https://maps.app.goo.gl/i3cfVRUCcancPWmm9,12.8882635,74.8390667
https://maps.app.goo.gl/W2eywaXWbNtHU1sg8,12.910522,77.5862278
https://maps.app.goo.gl/bmQZhssqCMeUBtRa6,12.9750123,77.6019017
https://maps.app.goo.gl/aMSpWUQXM24Cu6g59,13.3244829,75.767465
https://maps.app.goo.gl/RMEFbwLCDFKVhrbp6,13.1826037,77.637287
https://maps.app.goo.gl/oi7WNXUHJiF3vCf88,12.9940573,77.6978363
https://maps.app.goo.gl/VbXaH3YhjjycVCsT6,12.9551821,77.582982
https://maps.app.goo.gl/JpSuSUkAZHKBSWGF6,14.449568,75.9058014
https://maps.app.goo.gl/Bm1j88CCu18jz33U9,12.9235911,77.6094359
https://maps.app.goo.gl/G8624ZR5EH4g5HMr6,12.1209936,76.4702143
https://maps.app.goo.gl/QFTcmrGrtmBPtYyq7,11.6585731,76.2444123
https://maps.app.goo.gl/1LYYxaLkKHF3QqnG7,12.8740187,74.8491206
https://maps.app.goo.gl/ZPKGKREvrZH9Hz1t7,12.9701444,77.6421307
https://maps.app.goo.gl/8PKgDUnbfTagrBWMA,12.9608662,77.6412508
https://maps.app.goo.gl/qBxBfr87jBcDwNNh9,12.9106369,77.5881041
https://maps.app.goo.gl/Vjjs9wu3dWfuxMGLA,12.8859527,74.8302737
https://maps.app.goo.gl/1MeEf1dCZgiNGgJMA,13.3179337,75.771556
https://maps.app.goo.gl/CMF4EocRot3kxTHC6,12.9884795,77.5891973
https://maps.app.goo.gl/ouWve6HQB7t4YV4v8,12.9544652,77.6386065
https://maps.app.goo.gl/gvDh2CsGiLpzRQXa9,12.9740528,77.6067167
https://maps.app.goo.gl/9L4PfArmtL7QUHjh9,12.3073686,76.6342095
https://maps.app.goo.gl/qM9CzuKcVnzxvnv58,12.9193015,77.5076477
https://maps.app.goo.gl/DamvN4bRbQxiZ1DE9,12.9374558,77.6150478
https://maps.app.goo.gl/2kKTEx2BxXeuxTQe9,12.2111289,76.2584016
https://maps.app.goo.gl/MLUedReNdrwASRU6A,12.3180428,76.6526042
https://maps.app.goo.gl/L1QLURq9MAj16JvL7,12.9797709,77.6439918
https://maps.app.goo.gl/3Nr8Cwqad6tVMfvM7,13.3244829,75.767465
https://maps.app.goo.gl/oY9jhervYD82c4qf8,15.431674,75.6333288
https://maps.app.goo.gl/5Y3WzreC4vc5KSwS7,11.6666654,76.207328
https://maps.app.goo.gl/bfnQX3LQaacutz5h7,11.6207118,76.0864176
https://maps.app.goo.gl/QqQUpR1k9Da6mHPG8,12.304613,76.6482551
https://maps.app.goo.gl/ctVaaEy4FceFMboy9,12.3069842,76.6136588
https://maps.app.goo.gl/FMPKnXtpkiSqwHRPA,13.7202176,100.5813196
https://maps.app.goo.gl/VvE5tSEKFfeK1YAYA,13.3215254,75.6898048
https://maps.app.goo.gl/sfQBRS47PTwKV68e7,12.9257704,77.5711895
https://maps.app.goo.gl/KTAYZu8LMrw6mhqRA,12.3345031,76.8715387
https://maps.app.goo.gl/rVZwz3yXvFp7qDvv5,13.042449,77.5765477
https://maps.app.goo.gl/JaZP3BMi2gKxmLom9,13.0579991,75.4294345
https://maps.app.goo.gl/oQkryjrqH9DBV9rF8,12.966784,77.603709
https://maps.app.goo.gl/KSt4vSZHL2JUV4wd6,12.9607798,75.8389642
https://maps.app.goo.gl/3ZHn9iXydmynCf9T7,13.9441788,76.6115616
https://maps.app.goo.gl/T4bTcukzDFHPCTFL6,12.8789903,74.8487421
https://maps.app.goo.gl/28DiS1pJYju9nvuHA,12.987128,77.5921098
https://maps.app.goo.gl/N3aX8Fi6kNt8dJeJ7,13.7337585,100.5603611
https://maps.app.goo.gl/9RJtanyLtvwPXRE37,12.968469,77.7431283
https://maps.app.goo.gl/9TtjEmF3GTtYDMrQ6,12.8701006,74.8372496
